"datasetid","sitename","type","age","geoagetype","depth","limityounger","limitolder","geochron.radiocarbonmethod","geochron.geochronmaterialdated","geochron.geochronerrorolder","geochron.geochronerroryounger"
17328,"Sands of Time Lake","Radiocarbon",3700,"Radiocarbon years BP",160,3610,3790,"conventional radiometric","Unknown",90,90
17328,"Sands of Time Lake","Radiocarbon",5130,"Radiocarbon years BP",250,5060,5200,"conventional radiometric","Unknown",70,70
17328,"Sands of Time Lake","Radiocarbon",7785,"Radiocarbon years BP",360,7690,7880,"conventional radiometric","Unknown",95,95
17328,"Sands of Time Lake","Radiocarbon",8700,"Radiocarbon years BP",382,8610,8790,"conventional radiometric","Unknown",90,90
17328,"Sands of Time Lake","Radiocarbon",9060,"Radiocarbon years BP",420,8980,9140,"conventional radiometric","Unknown",80,80
17328,"Sands of Time Lake","Radiocarbon",10825,"Radiocarbon years BP",470,10695,10955,"conventional radiometric","Unknown",130,130
17328,"Sands of Time Lake","Radiocarbon",13810,"Radiocarbon years BP",600,13660,13960,"conventional radiometric","Unknown",150,150
17328,"Sands of Time Lake","Radiocarbon",16590,"Radiocarbon years BP",710,16150,17030,"conventional radiometric","Unknown",440,440
17328,"Sands of Time Lake","Radiocarbon",21030,"Radiocarbon years BP",760,20690,21370,"conventional radiometric","Unknown",340,340
17328,"Sands of Time Lake","Radiocarbon",23500,"Radiocarbon years BP",900,23300,23700,"conventional radiometric","Unknown",200,200
1733,"Lac Mélèze","Core top",-32,NA,0,-32,0,NA,NA,NA,NA
1733,"Lac Mélèze","Radiocarbon",2220,"Radiocarbon years BP",92.5,2130,2310,"proportional gas counting","gyttja",90,90
1733,"Lac Mélèze","Radiocarbon",3360,"Radiocarbon years BP",192.5,3210,3510,"proportional gas counting","gyttja",150,150
1733,"Lac Mélèze","Radiocarbon",4390,"Radiocarbon years BP",262.5,4230,4550,"proportional gas counting","gyttja",160,160
1733,"Lac Mélèze","Radiocarbon",5970,"Radiocarbon years BP",347.5,5810,6130,"proportional gas counting","gyttja",160,160
1733,"Lac Mélèze","Radiocarbon",9240,"Radiocarbon years BP",386.5,9120,9360,"proportional gas counting","gyttja",120,120
1733,"Lac Mélèze","Radiocarbon",11000,"Radiocarbon years BP",436.5,10660,11340,"proportional gas counting","gyttja",340,340
17338,"Sithylemenkat Lake","Core top",NA,NA,0,NA,NA,NA,NA,NA,NA
17338,"Sithylemenkat Lake","Radiocarbon",2140,"Radiocarbon years BP",20,2050,2230,"liquid scintillation","Organic Silt",90,90
17338,"Sithylemenkat Lake","Radiocarbon",4690,"Radiocarbon years BP",150,4590,4790,"liquid scintillation","Organic Silt",100,100
17338,"Sithylemenkat Lake","Radiocarbon",8090,"Radiocarbon years BP",230,7980,8200,"liquid scintillation","Organic Silt",110,110
17338,"Sithylemenkat Lake","Radiocarbon",10290,"Radiocarbon years BP",320,10170,10410,"liquid scintillation","Organic Silt",120,120
17338,"Sithylemenkat Lake","Radiocarbon",13830,"Radiocarbon years BP",450,13670,13990,"liquid scintillation","Organic Silt",160,160
17340,"St. Lawrence Section 2","Radiocarbon",995,"Radiocarbon years BP",65,880,1110,"liquid scintillation","Peat",115,115
17340,"St. Lawrence Section 2","Radiocarbon",3815,"Radiocarbon years BP",85,3770,3860,"liquid scintillation","Peat",45,45
17340,"St. Lawrence Section 2","Radiocarbon",4920,"Radiocarbon years BP",100,4900,4940,"liquid scintillation","Peat",20,20
17340,"St. Lawrence Section 2","Radiocarbon",5140,"Radiocarbon years BP",125,5100,5180,"liquid scintillation","Peat",40,40
17340,"St. Lawrence Section 2","Radiocarbon",5345,"Radiocarbon years BP",150,5315,5375,"liquid scintillation","Peat",30,30
17340,"St. Lawrence Section 2","Radiocarbon",5570,"Radiocarbon years BP",165,5530,5610,"liquid scintillation","Peat",40,40
17340,"St. Lawrence Section 2","Core top",250,NA,2,0,500,NA,NA,NA,NA
17345,"North Killeak Lake","Core top",NA,NA,0,-50,NA,NA,NA,NA,NA
17345,"North Killeak Lake","Sediment stratigraphic",3620,NA,88,3560,3680,NA,NA,NA,NA
17345,"North Killeak Lake","Sediment stratigraphic",6860,NA,333,6800,6920,NA,NA,NA,NA
17345,"North Killeak Lake","Biostratigraphic, pollen",14000,NA,680,13750,14250,NA,NA,NA,NA
17347,"St. Lawrence Island Section 3","Core top",-44,NA,0,-45,-43,NA,NA,NA,NA
17347,"St. Lawrence Island Section 3","Radiocarbon",3575,"Radiocarbon years BP",50,3485,3665,"liquid scintillation","Peat",90,90
17347,"St. Lawrence Island Section 3","Radiocarbon",4320,"Radiocarbon years BP",80,4300,4340,"liquid scintillation","Peat",20,20
17347,"St. Lawrence Island Section 3","Radiocarbon",5205,"Radiocarbon years BP",110,5135,5275,"liquid scintillation","Peat",70,70
17347,"St. Lawrence Island Section 3","Radiocarbon",5290,"Radiocarbon years BP",160,5250,5330,"liquid scintillation","Peat",40,40
17347,"St. Lawrence Island Section 3","Radiocarbon",5560,"Radiocarbon years BP",190,5510,5610,"liquid scintillation","Peat",50,50
17347,"St. Lawrence Island Section 3","Radiocarbon",9735,"Radiocarbon years BP",220,9445,10025,"liquid scintillation","Peat",290,290
17347,"St. Lawrence Island Section 3","Radiocarbon",10750,"Radiocarbon years BP",230,10630,10870,"liquid scintillation","Peat",120,120
1735,"Lake Mendota","Radiocarbon, reservoir correction",110,"Radiocarbon years BP",65,60,160,"proportional gas counting",NA,70,70
1735,"Lake Mendota","Radiocarbon, reservoir correction",2080,"Radiocarbon years BP",190,2010,2150,"proportional gas counting",NA,70,70
1735,"Lake Mendota","Radiocarbon, reservoir correction",4640,"Radiocarbon years BP",486,4550,4730,"proportional gas counting",NA,90,90
1735,"Lake Mendota","Radiocarbon, reservoir correction",7410,"Radiocarbon years BP",830,7320,7500,"proportional gas counting",NA,90,90
1735,"Lake Mendota","Radiocarbon, reservoir correction",11770,"Radiocarbon years BP",975,11650,11890,"proportional gas counting",NA,120,120
1735,"Lake Mendota","Core top",0,NA,0,-20,20,NA,NA,NA,NA
1735,"Lake Mendota","Pre-EuroAmerican settlement horizon",116,NA,65.5,66,166,NA,NA,NA,NA
17352,"Windmill Lake","Radiocarbon",0,"Radiocarbon years BP",410,NA,NA,"liquid scintillation","Living submerged aquatic moss",0,0
17352,"Windmill Lake","Radiocarbon",2920,"Radiocarbon years BP",500,2870,2970,"accelerator mass spectrometry","Picea pollen",50,50
17352,"Windmill Lake","Radiocarbon",3690,"Radiocarbon years BP",589,3620,3760,"accelerator mass spectrometry","Nuphar polysepalum seed",70,70
17352,"Windmill Lake","Radiocarbon",5220,"Radiocarbon years BP",625,5150,5290,"accelerator mass spectrometry","Aquatic mosses",70,70
17352,"Windmill Lake","Radiocarbon",8000,"Radiocarbon years BP",718,7930,8070,"accelerator mass spectrometry","Aquatic mosses",70,70
17352,"Windmill Lake","Radiocarbon",8860,"Radiocarbon years BP",740,8800,8920,"accelerator mass spectrometry","Nuphar polysepalum seed",60,60
17352,"Windmill Lake","Radiocarbon",9860,"Radiocarbon years BP",771.5,9790,9930,"accelerator mass spectrometry","Aquatic mosses",70,70
17352,"Windmill Lake","Radiocarbon",9920,"Radiocarbon years BP",778.5,9860,9980,"accelerator mass spectrometry","Aquatic mosses",60,60
17352,"Windmill Lake","Radiocarbon",11770,"Radiocarbon years BP",812,11700,11840,"accelerator mass spectrometry","Aquatic mosses",70,70
17352,"Windmill Lake","Radiocarbon",12710,"Radiocarbon years BP",829,12640,12780,"accelerator mass spectrometry","Potomageton seed",70,70
17354,"Blair Lakes","Core top",-35,NA,0,-45,-25,NA,NA,NA,NA
17354,"Blair Lakes","Radiocarbon",6510,"Radiocarbon years BP",68.5,6405,6615,"conventional radiometric",NA,105,105
17354,"Blair Lakes","Radiocarbon",9770,"Radiocarbon years BP",97.5,9695,9845,"conventional radiometric",NA,75,75
17354,"Blair Lakes","Radiocarbon",10640,"Radiocarbon years BP",147.5,10550,10730,"conventional radiometric",NA,90,90
17355,"Circle Lake","Core top",-35,NA,0,NA,NA,NA,NA,NA,NA
17355,"Circle Lake","Tephra",3650,NA,127,3550,3750,NA,NA,NA,NA
17357,"Clam Gulch","Core top",-35,NA,0,-45,-25,NA,NA,NA,NA
17357,"Clam Gulch","Radiocarbon",5730,"Radiocarbon years BP",132.5,5530,5930,"conventional radiometric",NA,200,200
17357,"Clam Gulch","Radiocarbon",7620,"Radiocarbon years BP",165,7370,7870,"conventional radiometric",NA,250,250
17359,"Eightmile Lake","Core top",-35,NA,0,-45,-25,NA,NA,NA,NA
17359,"Eightmile Lake","Radiocarbon",4915,"Radiocarbon years BP",80,4835,4995,"conventional radiometric",NA,80,80
17359,"Eightmile Lake","Radiocarbon",7370,"Radiocarbon years BP",110,7285,7455,"conventional radiometric",NA,85,85
17359,"Eightmile Lake","Radiocarbon",11410,"Radiocarbon years BP",155.5,11300,11520,"conventional radiometric",NA,110,110
17359,"Eightmile Lake","Radiocarbon",13560,"Radiocarbon years BP",272.5,13445,13675,"conventional radiometric",NA,115,115
17361,"Grizzly Lake","Core top",-30,NA,0,-40,-20,NA,NA,NA,NA
17361,"Grizzly Lake","Radiocarbon",6220,"Radiocarbon years BP",151.5,6120,6320,"conventional radiometric",NA,100,100
17363,"Panthertown Creek Bog","Radiocarbon",4650,"Radiocarbon years BP",77.5,4620,4680,"conventional radiometric","organic sediment",30,30
17363,"Panthertown Creek Bog","Radiocarbon",7250,"Radiocarbon years BP",147.5,7210,7290,"conventional radiometric","charred material",40,40
17363,"Panthertown Creek Bog","Core top",-61,NA,0,-62,-60,NA,NA,NA,NA
17373,"Kalifonsky Beach","Core top",-35,NA,0,-45,-25,NA,NA,NA,NA
17373,"Kalifonsky Beach","Radiocarbon",10550,"Radiocarbon years BP",80,10390,10710,"conventional radiometric",NA,160,160
17375,"Homer Beach","Core top",-35,NA,0,-45,-25,NA,NA,NA,NA
17375,"Homer Beach","Radiocarbon",4190,"Radiocarbon years BP",27.5,3990,4390,"conventional radiometric",NA,200,200
17375,"Homer Beach","Radiocarbon",11800,"Radiocarbon years BP",117.5,11500,12100,"conventional radiometric",NA,300,300
17377,"Longmere Lake","Core top",-35,NA,0,-45,-25,NA,NA,NA,NA
17377,"Longmere Lake","Radiocarbon",7880,"Radiocarbon years BP",240.5,7630,8130,"conventional radiometric",NA,250,250
17377,"Longmere Lake","Radiocarbon",10400,"Radiocarbon years BP",303.5,10100,10700,"conventional radiometric",NA,300,300
17379,"Lake Minchumina","Core top",-35,NA,0,-45,-25,NA,NA,NA,NA
17379,"Lake Minchumina","Radiocarbon",6805,"Radiocarbon years BP",450,6575,7035,"proportional gas counting",NA,230,230
17381,"Mosquito Pond","Core top",-35,NA,0,-45,-25,NA,NA,NA,NA
17381,"Mosquito Pond","Radiocarbon",4650,"Radiocarbon years BP",44,4570,4730,"conventional radiometric",NA,80,80
17381,"Mosquito Pond","Radiocarbon",9280,"Radiocarbon years BP",65.5,9150,9410,"conventional radiometric",NA,130,130
17383,"Otto Lake","Core top",-30,NA,0,-36,-24,NA,NA,NA,NA
17383,"Otto Lake","Radiocarbon",3340,"Radiocarbon years BP",195,3260,3420,"proportional gas counting",NA,80,80
17383,"Otto Lake","Radiocarbon",5620,"Radiocarbon years BP",307,5370,5870,"proportional gas counting",NA,250,250
17385,"Watana Triangle Pond","Core top",-35,NA,0,-45,-25,NA,NA,NA,NA
17385,"Watana Triangle Pond","Radiocarbon",4860,"Radiocarbon years BP",30,4730,4930,"conventional radiometric",NA,130,130
17385,"Watana Triangle Pond","Radiocarbon",6600,"Radiocarbon years BP",88,6540,6660,"conventional radiometric",NA,60,60
17385,"Watana Triangle Pond","Radiocarbon",9780,"Radiocarbon years BP",150.5,9680,9880,"conventional radiometric",NA,100,100
17385,"Watana Triangle Pond","Radiocarbon",13400,"Radiocarbon years BP",224,13240,13560,"conventional radiometric",NA,160,160
17387,"Beaver Lake","Radiocarbon",4690,"Radiocarbon years BP",278,4620,4760,"accelerator mass spectrometry","plant macrofossil",70,70
17387,"Beaver Lake","Radiocarbon",5950,"Radiocarbon years BP",305,5820,6080,"conventional radiometric","bulk sediment",130,130
17387,"Beaver Lake","Radiocarbon",740,"Radiocarbon years BP",24.5,660,820,"conventional radiometric","bulk sediment",80,80
17387,"Beaver Lake","Radiocarbon",3140,"Radiocarbon years BP",144.5,3060,3220,"conventional radiometric","bulk sediment",80,80
17387,"Beaver Lake","Ambrosia rise",80,NA,22,70,90,NA,NA,NA,NA
17387,"Beaver Lake","Core top",-30,NA,0,-35,-25,NA,NA,NA,NA
17389,"Wiener Lake","Core top",-35,NA,0,-45,-25,NA,NA,NA,NA
17389,"Wiener Lake","Radiocarbon",9730,"Radiocarbon years BP",335,9430,10030,"conventional radiometric",NA,300,300
17391,"Zagoskin Lake","Core top",-29,NA,0,NA,NA,NA,NA,NA,NA
17391,"Zagoskin Lake","Tephra",3600,NA,150,3100,4100,NA,NA,NA,NA
17391,"Zagoskin Lake","Radiocarbon",4830,"Radiocarbon years BP",134.5,4750,4910,"proportional gas counting","Bulk sediment",80,80
17391,"Zagoskin Lake","Radiocarbon",6930,"Radiocarbon years BP",173.5,6840,7020,"proportional gas counting","Bulk sediment",90,90
17391,"Zagoskin Lake","Radiocarbon",8120,"Radiocarbon years BP",237,8010,8230,"proportional gas counting","Bulk sediment",110,110
17391,"Zagoskin Lake","Radiocarbon",11060,"Radiocarbon years BP",381.5,10960,11160,"proportional gas counting","Bulk sediment",100,100
17391,"Zagoskin Lake","Radiocarbon",14970,"Radiocarbon years BP",495,14800,15140,"proportional gas counting","Bulk sediment",170,170
17391,"Zagoskin Lake","Radiocarbon",15110,"Radiocarbon years BP",598,14990,15230,"proportional gas counting","Bulk sediment",120,120
17391,"Zagoskin Lake","Radiocarbon",21500,"Radiocarbon years BP",792.5,21250,21750,"proportional gas counting","Bulk sediment",250,250
17391,"Zagoskin Lake","Radiocarbon",23900,"Radiocarbon years BP",967.5,23660,24140,"proportional gas counting","Bulk sediment",240,240
17391,"Zagoskin Lake","Radiocarbon",25800,"Radiocarbon years BP",1113.5,25400,26200,"proportional gas counting","Bulk sediment",400,400
17391,"Zagoskin Lake","Radiocarbon",25690,"Radiocarbon years BP",203,25270,26110,"proportional gas counting","Bulk sediment",420,420
17391,"Zagoskin Lake","Radiocarbon",27750,"Radiocarbon years BP",1342.5,27200,28300,"proportional gas counting","Bulk sediment",550,550
17391,"Zagoskin Lake","Radiocarbon",39000,"Radiocarbon years BP",1512.5,NA,NA,"proportional gas counting","Bulk sediment",NA,NA
17393,"Fishblue (Blue) Lake","Core top",-26,NA,0,NA,NA,NA,NA,NA,NA
17393,"Fishblue (Blue) Lake","Tephra",2435,NA,111,2405,2465,NA,NA,NA,NA
17393,"Fishblue (Blue) Lake","Tephra",7627,NA,282,7477,7777,NA,NA,NA,NA
17393,"Fishblue (Blue) Lake","Radiocarbon",10140,"Radiocarbon years BP",440.5,9940,10340,"proportional gas counting","Gyttja (bulk)",200,200
17396,"Steel Lake","Core top",-50,NA,0,-51,-49,NA,NA,NA,NA
17396,"Steel Lake","Radiocarbon",4290,"Radiocarbon years BP",486.1,4250,4330,"accelerator mass spectrometry","Wood",40,40
17396,"Steel Lake","Radiocarbon",4510,"Radiocarbon years BP",486,4410,4610,"accelerator mass spectrometry","1 Betula seed",100,100
17396,"Steel Lake","Radiocarbon",9860,"Radiocarbon years BP",946.1,9810,9910,"accelerator mass spectrometry","1 seed",50,50
17396,"Steel Lake","Radiocarbon",9790,"Radiocarbon years BP",946,9580,10000,"accelerator mass spectrometry","1 Betula seed",210,210
17396,"Steel Lake","Radiocarbon",340,"Radiocarbon years BP",83.7,300,380,"accelerator mass spectrometry","Bark",40,40
17396,"Steel Lake","Radiocarbon",780,"Radiocarbon years BP",111,730,830,"accelerator mass spectrometry","Leaf and bark",50,50
17396,"Steel Lake","Radiocarbon",1700,"Radiocarbon years BP",230,1580,1820,"accelerator mass spectrometry","1 Betula seed",120,120
17396,"Steel Lake","Radiocarbon",1880,"Radiocarbon years BP",252,1840,1920,"accelerator mass spectrometry","1 Cyperaceae seed",40,40
17396,"Steel Lake","Radiocarbon",1850,"Radiocarbon years BP",256,1790,1910,"accelerator mass spectrometry","1 Betula and 1 Cyperaceae seed",60,60
17396,"Steel Lake","Radiocarbon",2160,"Radiocarbon years BP",292,2110,2210,"accelerator mass spectrometry","Charcoal",50,50
17396,"Steel Lake","Radiocarbon",2490,"Radiocarbon years BP",311.5,2390,2590,"accelerator mass spectrometry","1 Polygonaceae seed",100,100
17396,"Steel Lake","Radiocarbon",2680,"Radiocarbon years BP",328.6,2590,2770,"accelerator mass spectrometry","2 Betula/Alnus seeds",90,90
17396,"Steel Lake","Radiocarbon",2920,"Radiocarbon years BP",348,2830,3010,"accelerator mass spectrometry","1 Alnus seed",90,90
17396,"Steel Lake","Radiocarbon",4100,"Radiocarbon years BP",456,4010,4190,"accelerator mass spectrometry","Leaf fragments",90,90
17396,"Steel Lake","Radiocarbon",4840,"Radiocarbon years BP",532,4630,5050,"accelerator mass spectrometry","Wood",210,210
17396,"Steel Lake","Radiocarbon",5280,"Radiocarbon years BP",572.5,5240,5320,"accelerator mass spectrometry","Leaf fragments",40,40
17396,"Steel Lake","Radiocarbon",5830,"Radiocarbon years BP",641.8,5790,5870,"accelerator mass spectrometry","1 bud",40,40
17396,"Steel Lake","Radiocarbon",6170,"Radiocarbon years BP",653,6120,6220,"accelerator mass spectrometry","Wood",50,50
17396,"Steel Lake","Radiocarbon",6890,"Radiocarbon years BP",698,6800,6980,"accelerator mass spectrometry","Charcoal, leaf fragment",90,90
17396,"Steel Lake","Radiocarbon",7880,"Radiocarbon years BP",758,7810,7950,"accelerator mass spectrometry","1 seed bract",70,70
17396,"Steel Lake","Radiocarbon",8160,"Radiocarbon years BP",766,8110,8210,"accelerator mass spectrometry","2 Cyperaceae seeds",50,50
17396,"Steel Lake","Radiocarbon",7210,"Radiocarbon years BP",788,7150,7270,"accelerator mass spectrometry","1 Cyperaceae seed",60,60
17396,"Steel Lake","Radiocarbon",7240,"Radiocarbon years BP",790,7180,7300,"accelerator mass spectrometry","1 seed bract",60,60
17396,"Steel Lake","Radiocarbon",8580,"Radiocarbon years BP",883,8450,8710,"accelerator mass spectrometry","3 Betula seeds",130,130
17396,"Steel Lake","Radiocarbon",8750,"Radiocarbon years BP",908,8670,8830,"accelerator mass spectrometry","Leaf fragments",80,80
17396,"Steel Lake","Radiocarbon",9470,"Radiocarbon years BP",922,9220,9720,"accelerator mass spectrometry","1 Betula seed",250,250
17396,"Steel Lake","Radiocarbon",9420,"Radiocarbon years BP",930,9280,9560,"accelerator mass spectrometry","2 Betula seeds",140,140
17396,"Steel Lake","Radiocarbon",9620,"Radiocarbon years BP",933,9430,9810,"accelerator mass spectrometry","2 Betula seeds",190,190
17396,"Steel Lake","Radiocarbon",9870,"Radiocarbon years BP",1090.3,9810,9930,"accelerator mass spectrometry","Bark",60,60
17396,"Steel Lake","Radiocarbon",9960,"Radiocarbon years BP",1142.4,9910,10010,"accelerator mass spectrometry","Charcoal",50,50
17398,"Piermont Marsh","Core top",-50,NA,0,NA,NA,NA,NA,NA,NA
17398,"Piermont Marsh","Radiocarbon",0,"Radiocarbon years BP",90,0,0,"accelerator mass spectrometry","Woody long stem",0,0
17398,"Piermont Marsh","Radiocarbon",275,"Radiocarbon years BP",94,235,315,"accelerator mass spectrometry","7 black Schoenoplectus seeds",40,40
17398,"Piermont Marsh","Radiocarbon",270,"Radiocarbon years BP",98,230,310,"accelerator mass spectrometry","6 black Schoenoplectus seeds",40,40
17398,"Piermont Marsh","Radiocarbon",355,"Radiocarbon years BP",110,320,390,"accelerator mass spectrometry","Schoenoplectus stem",35,35
17398,"Piermont Marsh","Radiocarbon",520,"Radiocarbon years BP",122,485,555,"accelerator mass spectrometry","2 Schoenoplectus nodes",35,35
17398,"Piermont Marsh","Radiocarbon",515,"Radiocarbon years BP",134,470,560,"accelerator mass spectrometry","1 sedge node, 1 Eleocharis seed",45,45
17398,"Piermont Marsh","Radiocarbon",600,"Radiocarbon years BP",134,540,660,"accelerator mass spectrometry","1 Dirca seed, 5 yellow Schoenoplectus",60,60
17398,"Piermont Marsh","Radiocarbon",455,"Radiocarbon years BP",142,420,490,"accelerator mass spectrometry","2 sedge nodes, 1 woody fragment",35,35
17398,"Piermont Marsh","Radiocarbon",660,"Radiocarbon years BP",150,590,730,"accelerator mass spectrometry","1 black Schoenoplectus seed, 2 yellow Schoenoplectus seeds",70,70
17398,"Piermont Marsh","Radiocarbon",70,"Radiocarbon years BP",170,30,110,"accelerator mass spectrometry","3 charcoal pieces, 1 Shoenoplectus seed",40,40
17398,"Piermont Marsh","Radiocarbon",785,"Radiocarbon years BP",178,740,830,"accelerator mass spectrometry","2 black Schoenoplectus seeds",45,45
17398,"Piermont Marsh","Radiocarbon",1035,"Radiocarbon years BP",186,990,1080,"accelerator mass spectrometry","3 Eleocharis seeds, 1 white Carex seed",45,45
17398,"Piermont Marsh","Radiocarbon",1300,"Radiocarbon years BP",190,1265,1335,"accelerator mass spectrometry","2 sedge nodes, 2 woody fragments",35,35
17398,"Piermont Marsh","Radiocarbon",1030,"Radiocarbon years BP",194,990,1070,"accelerator mass spectrometry","2 charcoal stems",40,40
17398,"Piermont Marsh","Radiocarbon",1210,"Radiocarbon years BP",215,1170,1250,"accelerator mass spectrometry","1 Cladium, 5 yellow Schoenoplectus seeds",40,40
